rxcui,NDC,startdate,enddate,class,drug
313988,60346048790,200706,201101,Other Diuretics,
313988,60346048794,200706,201101,Other Diuretics,
866514,60346052306,200911,201307,Beta_blocker,
858812,60346053430,200910,201101,ACE inhibitor,
314077,60346053730,200801,200901,ACE inhibitor,
104378,60346053730,200706,201101,ACE inhibitor,
197884,60346059530,200801,200901,ACE inhibitor,
206771,60346059530,200706,201307,ACE inhibitor,
858815,60346061230,200910,201307,ACE inhibitor,
858815,60346061290,200910,201307,ACE inhibitor,
197381,60346071930,200706,201101,Beta_blocker,
197381,60346071960,200706,201101,Beta_blocker,
197381,60346071962,200706,201101,Beta_blocker,
197381,60346071990,200706,201101,Beta_blocker,
198314,60346077130,200706,201306,Other Diuretics,
198314,60346077130,200706,201306,Thiazide,
198314,60346077160,200706,201306,Other Diuretics,
198314,60346077160,200706,201306,Thiazide,
884173,60346078630,201001,201101,Other antihypertensive,
884173,60346078659,201001,201101,Other antihypertensive,
884173,60346078660,201001,201101,Other antihypertensive,
884173,60346078662,201001,201101,Other antihypertensive,
884173,60346078690,201001,201101,Other antihypertensive,
884185,60346078730,201001,201101,Other antihypertensive,
884185,60346078759,201001,201101,Other antihypertensive,
884185,60346078760,201001,201101,Other antihypertensive,
884185,60346078762,201001,201101,Other antihypertensive,
884185,60346078790,201001,201101,Other antihypertensive,
314076,60346087103,200801,200901,ACE inhibitor,
104377,60346087103,200706,201307,ACE inhibitor,
314076,60346087130,200801,200901,ACE inhibitor,
104377,60346087130,200706,201307,ACE inhibitor,
858819,60346090130,200910,201101,ACE inhibitor,
860512,60351337000,200910,201009,Beta_blocker,
860512,60351337001,200910,201009,Beta_blocker,
860512,60351337002,200910,201009,Beta_blocker,
860512,60351337003,200910,201009,Beta_blocker,
860518,60351337100,200910,201009,Beta_blocker,
860518,60351337101,200910,201009,Beta_blocker,
860518,60351337102,200910,201009,Beta_blocker,
860518,60351337103,200910,201009,Beta_blocker,
860524,60351337200,200910,201009,Beta_blocker,
860524,60351337201,200910,201009,Beta_blocker,
860524,60351337202,200910,201009,Beta_blocker,
860524,60351337203,200910,201009,Beta_blocker,
860534,60351337300,200910,201009,Beta_blocker,
860534,60351337301,200910,201009,Beta_blocker,
860534,60351337302,200910,201009,Beta_blocker,
860534,60351337303,200910,201009,Beta_blocker,
197380,60426021130,200706,201101,Beta_blocker,
197380,60426021190,200706,201101,Beta_blocker,
197381,60429002510,201411,201709,Beta_blocker,
197381,60429002530,200706,201609,Beta_blocker,
197381,60429002590,200706,201709,Beta_blocker,
197379,60429002610,201411,201709,Beta_blocker,
197379,60429002630,200706,201608,Beta_blocker,
197379,60429002690,201411,201709,Beta_blocker,
197380,60429002710,201411,201709,Beta_blocker,
197380,60429002790,201411,201709,Beta_blocker,
308963,60429002901,201103,201704,ACE inhibitor,
308963,60429002910,201103,201704,ACE inhibitor,
308963,60429002990,200706,201704,ACE inhibitor,
317173,60429003001,201103,201709,ACE inhibitor,
317173,60429003010,201103,201709,ACE inhibitor,
317173,60429003012,200706,201709,ACE inhibitor,
317173,60429003027,200706,201709,ACE inhibitor,
317173,60429003060,200706,201709,ACE inhibitor,
317173,60429003090,200706,201709,ACE inhibitor,
308964,60429003101,201103,201709,ACE inhibitor,
308964,60429003110,201103,201709,ACE inhibitor,
308964,60429003112,200706,201709,ACE inhibitor,
308964,60429003127,200706,201709,ACE inhibitor,
308964,60429003130,200706,201709,ACE inhibitor,
308964,60429003160,200706,201709,ACE inhibitor,
308964,60429003190,200706,201709,ACE inhibitor,
845488,60429003801,201012,201709,ACE inhibitor,
845488,60429003810,201112,201709,ACE inhibitor,
198188,60429003901,201012,201709,ACE inhibitor,
198188,60429003910,201012,201709,ACE inhibitor,
198189,60429004001,201012,201709,ACE inhibitor,
198189,60429004010,201012,201709,ACE inhibitor,
261962,60429004101,201012,201709,ACE inhibitor,
261962,60429004110,201012,201709,ACE inhibitor,
197885,60429004401,201105,201709,ACE inhibitor,
197885,60429004401,201105,201709,Thiazide,
197885,60429004410,201105,201709,ACE inhibitor,
197885,60429004410,201105,201709,Thiazide,
197886,60429004501,201105,201709,ACE inhibitor,
197886,60429004501,201105,201709,Thiazide,
197886,60429004510,201105,201709,ACE inhibitor,
197886,60429004510,201105,201709,Thiazide,
197886,60429004590,201401,201408,ACE inhibitor,
197886,60429004590,201401,201408,Thiazide,
197887,60429004601,201105,201709,ACE inhibitor,
197887,60429004601,201105,201709,Thiazide,
197887,60429004610,201105,201709,ACE inhibitor,
197887,60429004610,201105,201709,Thiazide,
884173,60429005001,201102,201610,Other antihypertensive,
884173,60429005010,201102,201610,Other antihypertensive,
884173,60429005018,201001,201101,Other antihypertensive,
884173,60429005027,201001,201101,Other antihypertensive,
884173,60429005060,201001,201101,Other antihypertensive,
884173,60429005090,201001,201101,Other antihypertensive,
884185,60429005101,201102,201610,Other antihypertensive,
884185,60429005110,201102,201610,Other antihypertensive,
884185,60429005118,201001,201101,Other antihypertensive,
884185,60429005160,201001,201101,Other antihypertensive,
884185,60429005190,201001,201101,Other antihypertensive,
884189,60429006001,201102,201608,Other antihypertensive,
833217,60429006127,200903,201101,Calcium channel blocker,
833217,60429006190,200903,201101,Calcium channel blocker,
831103,60429006212,200902,201101,Calcium channel blocker,
831103,60429006227,200902,201101,Calcium channel blocker,
831103,60429006290,200902,201101,Calcium channel blocker,
858804,60429007101,201010,201709,ACE inhibitor,
858804,60429007105,201010,201709,ACE inhibitor,
858804,60429007110,201010,201709,ACE inhibitor,
858804,60429007127,201010,201709,ACE inhibitor,
858804,60429007130,201010,201709,ACE inhibitor,
858804,60429007160,201010,201709,ACE inhibitor,
858804,60429007190,201010,201709,ACE inhibitor,
858813,60429007201,201010,201709,ACE inhibitor,
858813,60429007205,201010,201709,ACE inhibitor,
858813,60429007210,201010,201709,ACE inhibitor,
858813,60429007227,201010,201709,ACE inhibitor,
858813,60429007230,201010,201709,ACE inhibitor,
858813,60429007260,201010,201709,ACE inhibitor,
858813,60429007290,201010,201709,ACE inhibitor,
858817,60429007301,201010,201708,ACE inhibitor,
858817,60429007305,201010,201709,ACE inhibitor,
858817,60429007310,201010,201708,ACE inhibitor,
858817,60429007327,201010,201709,ACE inhibitor,
858817,60429007330,201010,201709,ACE inhibitor,
858817,60429007360,201010,201709,ACE inhibitor,
858817,60429007390,201010,201708,ACE inhibitor,
858810,60429007401,201010,201705,ACE inhibitor,
858810,60429007405,201010,201709,ACE inhibitor,
858810,60429007410,201010,201708,ACE inhibitor,
858810,60429007427,201010,201709,ACE inhibitor,
858810,60429007430,201010,201709,ACE inhibitor,
858810,60429007460,201010,201709,ACE inhibitor,
858810,60429007490,201010,201708,ACE inhibitor,
310429,60429007818,200706,201307,Other Diuretics,
310429,60429007890,200706,201307,Other Diuretics,
313988,60429007990,200706,201608,Other Diuretics,
197475,60429011601,201107,201709,Thiazide,
197476,60429011701,201107,201709,Thiazide,
197745,60429012401,201406,201709,Other antihypertensive,
197745,60429012490,201406,201709,Other antihypertensive,
197746,60429012501,201406,201709,Other antihypertensive,
856535,60429012601,201411,201709,Beta_blocker,
856535,60429012601,201411,201709,Beta_blocker,
856535,60429012605,201411,201709,Beta_blocker,
856535,60429012605,201411,201709,Beta_blocker,
866514,60429012630,200911,201608,Beta_blocker,
866514,60429012660,200911,201608,Beta_blocker,
856569,60429012701,201411,201709,Beta_blocker,
856569,60429012701,201411,201709,Beta_blocker,
856569,60429012705,201411,201709,Beta_blocker,
856569,60429012705,201411,201709,Beta_blocker,
866511,60429012730,200911,201608,Beta_blocker,
866511,60429012760,200911,201212,Beta_blocker,
856460,60429012801,201411,201709,Beta_blocker,
856460,60429012801,201411,201709,Beta_blocker,
856460,60429012805,201411,201709,Beta_blocker,
856460,60429012805,201411,201709,Beta_blocker,
856481,60429012901,201411,201709,Beta_blocker,
856481,60429012901,201411,201709,Beta_blocker,
856481,60429012905,201411,201709,Beta_blocker,
856481,60429012905,201411,201709,Beta_blocker,
866427,60429013901,201306,201709,Beta_blocker,
866427,60429013901,201306,201709,Beta_blocker,
866427,60429013910,201306,201709,Beta_blocker,
866427,60429013910,201306,201709,Beta_blocker,
866427,60429013977,201506,201709,Beta_blocker,
866427,60429013977,201506,201709,Beta_blocker,
866436,60429014001,201306,201709,Beta_blocker,
866436,60429014001,201306,201709,Beta_blocker,
866436,60429014010,201306,201709,Beta_blocker,
866436,60429014010,201306,201709,Beta_blocker,
866436,60429014077,201506,201709,Beta_blocker,
866436,60429014077,201506,201709,Beta_blocker,
866412,60429014101,201208,201709,Beta_blocker,
866412,60429014101,201208,201709,Beta_blocker,
866412,60429014110,201208,201709,Beta_blocker,
866412,60429014110,201208,201709,Beta_blocker,
866412,60429014133,201506,201709,Beta_blocker,
866412,60429014133,201506,201709,Beta_blocker,
866412,60429014145,201208,201709,Beta_blocker,
866412,60429014145,201208,201709,Beta_blocker,
866412,60429014177,201506,201709,Beta_blocker,
866412,60429014177,201506,201709,Beta_blocker,
866419,60429014201,201208,201709,Beta_blocker,
866419,60429014201,201208,201709,Beta_blocker,
866419,60429014205,201208,201709,Beta_blocker,
866419,60429014205,201208,201709,Beta_blocker,
866419,60429014210,201306,201709,Beta_blocker,
866419,60429014210,201306,201709,Beta_blocker,
866419,60429014233,201506,201709,Beta_blocker,
866419,60429014233,201506,201709,Beta_blocker,
866419,60429014245,201208,201709,Beta_blocker,
866419,60429014245,201208,201709,Beta_blocker,
308136,60429014305,201103,201709,Calcium channel blocker,
308136,60429014330,201103,201709,Calcium channel blocker,
308136,60429014390,201103,201709,Calcium channel blocker,
197361,60429014405,201103,201709,Calcium channel blocker,
197361,60429014430,201103,201709,Calcium channel blocker,
197361,60429014490,201103,201709,Calcium channel blocker,
308135,60429014505,201103,201709,Calcium channel blocker,
308135,60429014530,201103,201709,Calcium channel blocker,
308135,60429014590,201103,201709,Calcium channel blocker,
898723,60429015801,201508,201709,ACE inhibitor,
898723,60429015890,201509,201709,ACE inhibitor,
898687,60429015901,201508,201709,ACE inhibitor,
898687,60429015990,201509,201709,ACE inhibitor,
898690,60429016001,201508,201709,ACE inhibitor,
898690,60429016005,201603,201709,ACE inhibitor,
898690,60429016018,201508,201709,ACE inhibitor,
898690,60429016090,201508,201709,ACE inhibitor,
198032,60429016301,201202,201709,Calcium channel blocker,
856457,60429016418,200908,201101,Beta_blocker,
856457,60429016460,200908,201101,Beta_blocker,
856457,60429016490,200908,201101,Beta_blocker,
858804,60429018301,201405,201709,ACE inhibitor,
858804,60429018305,201405,201709,ACE inhibitor,
858804,60429018310,201405,201709,ACE inhibitor,
858804,60429018327,201405,201709,ACE inhibitor,
858804,60429018330,201405,201709,ACE inhibitor,
858804,60429018360,201405,201709,ACE inhibitor,
858804,60429018390,201405,201709,ACE inhibitor,
858813,60429018401,201405,201709,ACE inhibitor,
858813,60429018405,201405,201709,ACE inhibitor,
858813,60429018410,201405,201709,ACE inhibitor,
858813,60429018427,201405,201709,ACE inhibitor,
858813,60429018430,201405,201709,ACE inhibitor,
858813,60429018460,201405,201709,ACE inhibitor,
858813,60429018490,201405,201709,ACE inhibitor,
858817,60429018501,201405,201709,ACE inhibitor,
858817,60429018505,201405,201709,ACE inhibitor,
858817,60429018510,201405,201709,ACE inhibitor,
858817,60429018527,201405,201709,ACE inhibitor,
858817,60429018530,201405,201709,ACE inhibitor,
858817,60429018560,201405,201709,ACE inhibitor,
858817,60429018590,201405,201709,ACE inhibitor,
858810,60429018601,201405,201709,ACE inhibitor,
858810,60429018605,201405,201709,ACE inhibitor,
858810,60429018610,201405,201709,ACE inhibitor,
858810,60429018627,201405,201709,ACE inhibitor,
858810,60429018630,201405,201709,ACE inhibitor,
858810,60429018660,201405,201709,ACE inhibitor,
858810,60429018690,201405,201709,ACE inhibitor,
198314,60429019030,200706,201302,Other Diuretics,
198314,60429019030,200706,201302,Thiazide,
310818,60429019130,200706,201608,Other Diuretics,
310818,60429019130,200706,201608,Thiazide,
310818,60429019145,200706,201608,Other Diuretics,
310818,60429019145,200706,201608,Thiazide,
310818,60429019190,200706,201608,Other Diuretics,
310818,60429019190,200706,201608,Thiazide,
897683,60429019690,201003,201101,Calcium channel blocker,
901434,60429019701,201502,201509,Calcium channel blocker,
897659,60429019701,201510,201709,Calcium channel blocker,
897659,60429019701,201510,201709,Calcium channel blocker,
897666,60429019718,201003,201212,Calcium channel blocker,
897666,60429019727,201003,201212,Calcium channel blocker,
897666,60429019760,201003,201608,Calcium channel blocker,
897666,60429019790,201003,201212,Calcium channel blocker,
897640,60429019801,201502,201709,Calcium channel blocker,
897640,60429019801,201502,201709,Calcium channel blocker,
897640,60429019805,201502,201709,Calcium channel blocker,
897640,60429019805,201502,201709,Calcium channel blocker,
897646,60429019830,201109,201109,Calcium channel blocker,
897646,60429019830,201109,201109,Calcium channel blocker,
897649,60429019830,201003,201608,Calcium channel blocker,
897649,60429019830,201003,201608,Calcium channel blocker,
